COMPOUND,DOSE,ID,DV,TIME,TIME_UNIT,EVID,CENS,AMT,TINF,WT,UNIT,YTYPE,YDESC,MDV,STUDYID,SPECIES,SEX,SUBJECT_GROUP,STUDYID,DOSE_GROUP
Docetaxel,5,5129,1.54,216,h,0,0,.,.,0.1838,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5129,1.35,288,h,0,0,.,.,0.1838,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5129,1.58,360,h,0,0,.,.,0.1838,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5129,1.77,480,h,0,0,.,.,0.1838,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5129,1.44,552,h,0,0,.,.,0.1838,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5130,2.44,-48,h,0,0,.,.,0.1912,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5130,0.62,72,h,0,0,.,.,0.1912,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5130,1.24,144,h,0,0,.,.,0.1912,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5130,3.79,216,h,0,0,.,.,0.1912,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5130,2.25,288,h,0,0,.,.,0.1912,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5130,2.94,360,h,0,0,.,.,0.1912,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5130,2.23,480,h,0,0,.,.,0.1912,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5130,2.57,552,h,0,0,.,.,0.1912,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5131,0.67,-48,h,0,0,.,.,0.2075,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5131,1.55,72,h,0,0,.,.,0.2075,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5131,0.87,144,h,0,0,.,.,0.2075,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5131,0.71,216,h,0,0,.,.,0.2075,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5131,1.77,288,h,0,0,.,.,0.2075,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5131,1.63,360,h,0,0,.,.,0.2075,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5131,2.71,480,h,0,0,.,.,0.2075,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5131,1.64,552,h,0,0,.,.,0.2075,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5132,1.21,-48,h,0,0,.,.,0.1949,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5132,0.48,72,h,0,0,.,.,0.1949,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5132,0.94,144,h,0,0,.,.,0.1949,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5132,1.26,216,h,0,0,.,.,0.1949,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5132,1.83,288,h,0,0,.,.,0.1949,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5132,1.65,360,h,0,0,.,.,0.1949,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5132,2.17,480,h,0,0,.,.,0.1949,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5132,1.95,552,h,0,0,.,.,0.1949,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5133,0.88,-48,h,0,0,.,.,0.1951,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5133,0.56,24,h,0,0,.,.,0.1951,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5133,0.3,96,h,0,0,.,.,0.1951,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5133,0.85,168,h,0,0,.,.,0.1951,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5133,2.54,240,h,0,0,.,.,0.1951,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5133,3.43,312,h,0,0,.,.,0.1951,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5133,1.94,384,h,0,0,.,.,0.1951,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5133,2.25,552,h,0,0,.,.,0.1951,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5134,1.29,-48,h,0,0,.,.,0.2065,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5134,1.5,24,h,0,0,.,.,0.2065,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5134,0.43,96,h,0,0,.,.,0.2065,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5134,5.65,168,h,0,0,.,.,0.2065,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5134,6.37,240,h,0,0,.,.,0.2065,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5134,5.85,312,h,0,0,.,.,0.2065,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5134,3.6,384,h,0,0,.,.,0.2065,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5134,3.65,552,h,0,0,.,.,0.2065,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5135,0.98,-48,h,0,0,.,.,0.1865,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5135,0.61,24,h,0,0,.,.,0.1865,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5135,0.36,96,h,0,0,.,.,0.1865,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5135,0.66,168,h,0,0,.,.,0.1865,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5135,6.05,240,h,0,0,.,.,0.1865,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5135,4.59,312,h,0,0,.,.,0.1865,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5135,2.37,384,h,0,0,.,.,0.1865,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5135,3.04,552,h,0,0,.,.,0.1865,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5136,1.25,-48,h,0,0,.,.,0.1842,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5136,0.55,24,h,0,0,.,.,0.1842,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5136,0.3,96,h,0,0,.,.,0.1842,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5136,0.57,168,h,0,0,.,.,0.1842,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5136,2.66,240,h,0,0,.,.,0.1842,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5136,2.06,312,h,0,0,.,.,0.1842,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5136,1.14,384,h,0,0,.,.,0.1842,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5136,1.44,552,h,0,0,.,.,0.1842,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5137,1.6,-48,h,0,0,.,.,0.2002,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5137,1.14,48,h,0,0,.,.,0.2002,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5137,0.34,120,h,0,0,.,.,0.2002,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5137,1.42,192,h,0,0,.,.,0.2002,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5137,4.45,264,h,0,0,.,.,0.2002,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5137,4.76,336,h,0,0,.,.,0.2002,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5137,3.93,432,h,0,0,.,.,0.2002,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5137,1.72,552,h,0,0,.,.,0.2002,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5138,0.65,-48,h,0,0,.,.,0.1856,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5138,1.06,48,h,0,0,.,.,0.1856,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5138,0.27,120,h,0,0,.,.,0.1856,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5138,1.03,192,h,0,0,.,.,0.1856,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5138,2.73,264,h,0,0,.,.,0.1856,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5138,2.78,336,h,0,0,.,.,0.1856,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5138,2.3,432,h,0,0,.,.,0.1856,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5138,2.39,552,h,0,0,.,.,0.1856,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5139,1.29,-48,h,0,0,.,.,0.1942,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5139,0.8,48,h,0,0,.,.,0.1942,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5139,0.27,120,h,0,0,.,.,0.1942,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5139,2.28,192,h,0,0,.,.,0.1942,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5139,4.79,264,h,0,0,.,.,0.1942,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5139,2.72,336,h,0,0,.,.,0.1942,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5139,2.34,432,h,0,0,.,.,0.1942,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5140,0.64,-48,h,0,0,.,.,0.204,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5140,0.92,48,h,0,0,.,.,0.204,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5140,0.92,120,h,0,0,.,.,0.204,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5140,1.87,192,h,0,0,.,.,0.204,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5140,4.66,264,h,0,0,.,.,0.204,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5140,3.65,336,h,0,0,.,.,0.204,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5140,2.86,432,h,0,0,.,.,0.204,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5140,1.72,552,h,0,0,.,.,0.204,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5141,1.14,-48,h,0,0,.,.,0.2104,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5141,1.32,72,h,0,0,.,.,0.2104,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5141,0.97,144,h,0,0,.,.,0.2104,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5141,1.45,216,h,0,0,.,.,0.2104,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5141,1.53,288,h,0,0,.,.,0.2104,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5141,0.96,360,h,0,0,.,.,0.2104,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5141,1.36,480,h,0,0,.,.,0.2104,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5141,1.72,552,h,0,0,.,.,0.2104,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5142,1.14,-48,h,0,0,.,.,0.1989,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5142,0.29,72,h,0,0,.,.,0.1989,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5142,0.99,144,h,0,0,.,.,0.1989,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5142,6.13,216,h,0,0,.,.,0.1989,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5142,3.35,288,h,0,0,.,.,0.1989,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5142,0.9,360,h,0,0,.,.,0.1989,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5142,1.38,480,h,0,0,.,.,0.1989,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5142,1.08,552,h,0,0,.,.,0.1989,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5143,0.81,-48,h,0,0,.,.,0.1977,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5143,0.7,72,h,0,0,.,.,0.1977,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5143,0.87,144,h,0,0,.,.,0.1977,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5143,2.97,216,h,0,0,.,.,0.1977,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5143,1.72,288,h,0,0,.,.,0.1977,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5143,1.97,360,h,0,0,.,.,0.1977,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5143,2.17,480,h,0,0,.,.,0.1977,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5143,1.01,552,h,0,0,.,.,0.1977,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5144,1.33,-48,h,0,0,.,.,0.1949,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5144,0.49,72,h,0,0,.,.,0.1949,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5144,1,144,h,0,0,.,.,0.1949,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5144,3.73,216,h,0,0,.,.,0.1949,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5144,4.76,288,h,0,0,.,.,0.1949,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5144,1.67,360,h,0,0,.,.,0.1949,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5144,1.74,480,h,0,0,.,.,0.1949,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5144,2.91,552,h,0,0,.,.,0.1949,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5061,5.9,-48,h,0,0,.,.,0.2088,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5061,6.27,24,h,0,0,.,.,0.2088,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5061,7.15,96,h,0,0,.,.,0.2088,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5061,7.33,168,h,0,0,.,.,0.2088,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5061,7.05,240,h,0,0,.,.,0.2088,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5061,8.22,312,h,0,0,.,.,0.2088,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5061,8.46,384,h,0,0,.,.,0.2088,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5061,7.29,552,h,0,0,.,.,0.2088,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5062,4.38,-48,h,0,0,.,.,0.2008,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5062,5.26,24,h,0,0,.,.,0.2008,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5062,5.26,96,h,0,0,.,.,0.2008,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5062,7.35,168,h,0,0,.,.,0.2008,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5062,5.74,240,h,0,0,.,.,0.2008,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5062,7.82,312,h,0,0,.,.,0.2008,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5062,5.95,384,h,0,0,.,.,0.2008,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5062,8.22,552,h,0,0,.,.,0.2008,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5063,5.25,-48,h,0,0,.,.,0.1965,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5063,7.55,24,h,0,0,.,.,0.1965,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5063,7.47,96,h,0,0,.,.,0.1965,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5063,8.21,168,h,0,0,.,.,0.1965,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5063,8.54,240,h,0,0,.,.,0.1965,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5063,7.62,312,h,0,0,.,.,0.1965,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5063,7.73,384,h,0,0,.,.,0.1965,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5063,8.55,552,h,0,0,.,.,0.1965,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5064,6.33,-48,h,0,0,.,.,0.2028,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5064,5.17,24,h,0,0,.,.,0.2028,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5064,4.76,96,h,0,0,.,.,0.2028,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5064,8.71,168,h,0,0,.,.,0.2028,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5064,8.43,240,h,0,0,.,.,0.2028,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5064,8.56,312,h,0,0,.,.,0.2028,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5064,8.48,384,h,0,0,.,.,0.2028,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5064,7.34,552,h,0,0,.,.,0.2028,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5065,7.2,-48,h,0,0,.,.,0.213,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5065,10.39,48,h,0,0,.,.,0.213,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5065,6.96,120,h,0,0,.,.,0.213,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5065,9.79,192,h,0,0,.,.,0.213,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5065,13.66,264,h,0,0,.,.,0.213,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5065,9.61,336,h,0,0,.,.,0.213,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5065,8.7,432,h,0,0,.,.,0.213,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5065,13.7,552,h,0,0,.,.,0.213,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5066,4.94,-48,h,0,0,.,.,0.1982,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5066,7,48,h,0,0,.,.,0.1982,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5066,6.2,120,h,0,0,.,.,0.1982,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5066,7.17,192,h,0,0,.,.,0.1982,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5066,10.48,264,h,0,0,.,.,0.1982,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5066,7.76,336,h,0,0,.,.,0.1982,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5066,6.55,432,h,0,0,.,.,0.1982,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5066,9.03,552,h,0,0,.,.,0.1982,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5067,5.28,-48,h,0,0,.,.,0.1973,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5067,5.41,48,h,0,0,.,.,0.1973,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5067,9.22,120,h,0,0,.,.,0.1973,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5067,8.75,192,h,0,0,.,.,0.1973,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5067,8.63,264,h,0,0,.,.,0.1973,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5067,7.67,336,h,0,0,.,.,0.1973,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5067,7.05,432,h,0,0,.,.,0.1973,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5067,10.69,552,h,0,0,.,.,0.1973,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5068,3.21,-48,h,0,0,.,.,0.1921,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5068,5.84,48,h,0,0,.,.,0.1921,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5068,6.11,120,h,0,0,.,.,0.1921,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5068,7.2,192,h,0,0,.,.,0.1921,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5068,5.08,264,h,0,0,.,.,0.1921,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5068,6.73,336,h,0,0,.,.,0.1921,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5068,5.66,432,h,0,0,.,.,0.1921,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male,.,.,.
